cooalpha,codalpha,commodity_code,statreg,eligibility,use,perref,statvalue,netmass,suppunit,month,year,imports_total,imports_exc_special_regime,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility__pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref
AF,AF,07132000,1,e1,u10,202201,1542,861,0.0,01,2022,1542,1542,1542,0,0,0,0,0,1542,0,0,0,0,0,0,0,0
AF,AF,08021190,1,e2,u20,202201,23601,4717,0.0,01,2022,23601,23601,0,23601,0,0,0,0,0,0,23601,0,0,0,0,0,23601
AF,AF,08021290,1,e2,u11,202201,3135,1786,0.0,01,2022,3135,3135,0,3135,0,0,0,0,0,3135,0,0,0,0,0,3135,0
AF,AF,08021290,1,e2,u20,202201,5089,1508,0.0,01,2022,5089,5089,0,5089,0,0,0,0,0,0,5089,0,0,0,0,0,5089
AF,AF,08023200,1,e2,u20,202201,1892,595,0.0,01,2022,1892,1892,0,1892,0,0,0,0,0,0,1892,0,0,0,0,0,1892
AF,AF,08029100,1,e2,u20,202201,3442,350,0.0,01,2022,3442,3442,0,3442,0,0,0,0,0,0,3442,0,0,0,0,0,3442
AF,AF,08029200,1,e2,u20,202201,10219,1294,0.0,01,2022,10219,10219,0,10219,0,0,0,0,0,0,10219,0,0,0,0,0,10219
AF,AF,08029990,1,e2,u11,202201,15726,5896,0.0,01,2022,15726,15726,0,15726,0,0,0,0,0,15726,0,0,0,0,0,15726,0
AF,AF,08042090,1,e2,u11,202201,1892,1000,0.0,01,2022,1892,1892,0,1892,0,0,0,0,0,1892,0,0,0,0,0,1892,0
AF,AF,08042090,1,e2,u20,202201,2208,1201,0.0,01,2022,2208,2208,0,2208,0,0,0,0,0,0,2208,0,0,0,0,0,2208
AF,AF,08062090,1,e2,u11,202201,7659,3060,0.0,01,2022,7659,7659,0,7659,0,0,0,0,0,7659,0,0,0,0,0,7659,0
AF,AF,08062090,1,e2,u20,202201,20271,14476,0.0,01,2022,20271,20271,0,20271,0,0,0,0,0,0,20271,0,0,0,0,0,20271
AF,AF,08112059,1,e2,u20,202201,2182,1386,0.0,01,2022,2182,2182,0,2182,0,0,0,0,0,0,2182,0,0,0,0,0,2182
AF,AF,08131000,1,e2,u11,202201,1311,332,0.0,01,2022,1311,1311,0,1311,0,0,0,0,0,1311,0,0,0,0,0,1311,0
AF,AF,08131000,1,e2,u20,202201,9870,3333,0.0,01,2022,9870,9870,0,9870,0,0,0,0,0,0,9870,0,0,0,0,0,9870
AF,AF,08134095,1,e2,u11,202201,1512,1080,0.0,01,2022,1512,1512,0,1512,0,0,0,0,0,1512,0,0,0,0,0,1512,0
AF,AF,08134095,1,e2,u20,202201,6119,4531,0.0,01,2022,6119,6119,0,6119,0,0,0,0,0,0,6119,0,0,0,0,0,6119
AF,AF,09096100,1,e1,u10,202201,1345,579,0.0,01,2022,1345,1345,1345,0,0,0,0,0,1345,0,0,0,0,0,0,0,0
AF,AF,09102010,1,e1,u10,202201,2043,450,0.0,01,2022,2043,2043,2043,0,0,0,0,0,2043,0,0,0,0,0,0,0,0
AF,AF,12129995,1,e1,u10,202201,937,1480,0.0,01,2022,937,937,937,0,0,0,0,0,937,0,0,0,0,0,0,0,0
AF,AF,17029095,1,e2,u20,202201,957,1807,0.0,01,2022,957,957,0,957,0,0,0,0,0,0,957,0,0,0,0,0,957
AF,BE,07096099,1,e2,u11,202201,2929,480,0.0,01,2022,2929,2929,0,2929,0,0,0,0,0,2929,0,0,0,0,0,2929,0
AF,CH,97051000,1,e1,u10,202201,19225,0,0.0,01,2022,19225,19225,19225,0,0,0,0,0,19225,0,0,0,0,0,0,0,0
AF,DE,57011090,1,e1,u10,202201,3572,46,13.0,01,2022,3572,3572,3572,0,0,0,0,0,3572,0,0,0,0,0,0,0,0
AF,FR,09102010,1,e1,u10,202201,13433,6,0.0,01,2022,13433,13433,13433,0,0,0,0,0,13433,0,0,0,0,0,0,0,0
AF,NL,07020000,1,e2,u11,202201,1185,180,0.0,01,2022,1185,1185,0,1185,0,0,0,0,0,1185,0,0,0,0,0,1185,0
AF,SE,57011090,1,e1,u10,202201,7575,95,21.0,01,2022,7575,7575,7575,0,0,0,0,0,7575,0,0,0,0,0,0,0,0
AF,SE,57019090,1,e1,u10,202201,1792,30,11.0,01,2022,1792,1792,1792,0,0,0,0,0,1792,0,0,0,0,0,0,0,0
AF,SE,57021000,1,e2,u11,202201,967,19,10.0,01,2022,967,967,0,967,0,0,0,0,0,967,0,0,0,0,0,967,0
AF,TR,08062030,1,e2,u20,202201,123175,59194,0.0,01,2022,123175,123175,0,123175,0,0,0,0,0,0,123175,0,0,0,0,0,123175
AF,TR,08062090,1,e2,u20,202201,49112,25872,0.0,01,2022,49112,49112,0,49112,0,0,0,0,0,0,49112,0,0,0,0,0,49112
AG,AG,49059000,1,e1,u10,202201,2911,19,0.0,01,2022,2911,2911,2911,0,0,0,0,0,2911,0,0,0,0,0,0,0,0
AG,AG,97019900,1,e1,u10,202201,934,6,0.0,01,2022,934,934,934,0,0,0,0,0,934,0,0,0,0,0,0,0,0
AG,AR,22042196,1,e3,u11,202201,28916,4770,4770.0,01,2022,28916,28916,0,0,28916,0,0,0,0,28916,0,0,0,0,0,28916,0
AG,AZ,90308900,1,e1,u10,202201,985039,7162,0.0,01,2022,985039,985039,985039,0,0,0,0,0,985039,0,0,0,0,0,0,0,0
AG,DE,30049000,1,e1,u10,202201,17988,1,0.0,01,2022,17988,17988,17988,0,0,0,0,0,17988,0,0,0,0,0,0,0,0
AG,FR,28042910,1,e1,u10,202201,356366,4734,4734.0,01,2022,356366,356366,356366,0,0,0,0,0,356366,0,0,0,0,0,0,0,0
AG,IT,71179000,1,e3,u11,202201,15805,7,0.0,01,2022,15805,15805,0,0,15805,0,0,0,0,15805,0,0,0,0,0,15805,0
AG,NL,22042196,1,e3,u11,202201,1008,377,376.0,01,2022,1008,1008,0,0,1008,0,0,0,0,1008,0,0,0,0,0,1008,0
AG,US,28042910,1,e1,u10,202201,707012,9392,14.0,01,2022,707012,707012,707012,0,0,0,0,0,707012,0,0,0,0,0,0,0,0
AI,US,97053900,1,e1,u10,202201,999,0,0.0,01,2022,999,999,999,0,0,0,0,0,999,0,0,0,0,0,0,0,0
AL,AL,12119086,1,e1,u10,202201,20918,8000,0.0,01,2022,20918,20918,20918,0,0,0,0,0,20918,0,0,0,0,0,0,0,0
AL,AL,19059070,1,e3,u30,202201,28939,16400,0.0,01,2022,28939,28939,0,0,28939,0,0,0,0,0,0,0,28939,0,0,0,28939
AL,AL,22019000,1,e1,u10,202201,23690,88038,0.0,01,2022,23690,23690,23690,0,0,0,0,0,23690,0,0,0,0,0,0,0,0
AL,AL,22021000,1,e3,u30,202201,36173,36590,36590.0,01,2022,36173,36173,0,0,36173,0,0,0,0,0,0,0,36173,0,0,0,36173
AL,AL,22029919,1,e3,u30,202201,8060,5760,5760.0,01,2022,8060,8060,0,0,8060,0,0,0,0,0,0,0,8060,0,0,0,8060
AL,AL,40169100,1,e3,u30,202201,6650,6765,0.0,01,2022,6650,6650,0,0,6650,0,0,0,0,0,0,0,6650,0,0,0,6650
AL,AL,61033300,1,e3,u30,202201,44342,7850,4435.0,01,2022,44342,44342,0,0,44342,0,0,0,0,0,0,0,44342,0,0,0,44342
AL,AL,61149000,1,e3,u30,202201,1859,40,0.0,01,2022,1859,1859,0,0,1859,0,0,0,0,0,0,0,1859,0,0,0,1859
AL,AL,62033100,1,e3,u11,202201,3474,369,225.0,01,2022,3474,3474,0,0,3474,0,0,0,0,3474,0,0,0,0,0,3474,0
AL,AL,63022100,1,e3,u30,202201,1659,326,0.0,01,2022,1659,1659,0,0,1659,0,0,0,0,0,0,0,1659,0,0,0,1659
AL,AL,63090000,1,e3,u30,202201,2310,7870,0.0,01,2022,2310,2310,0,0,2310,0,0,0,0,0,0,0,2310,0,0,0,2310
AL,AL,64039118,1,e3,u30,202201,2803,112,108.0,01,2022,2803,2803,0,0,2803,0,0,0,0,0,0,0,2803,0,0,0,2803
AL,AL,64039991,1,e3,u30,202201,15654,775,912.0,01,2022,15654,15654,0,0,15654,0,0,0,0,0,0,0,15654,0,0,0,15654
AL,AL,64039996,1,e3,u30,202201,20475,1313,1130.0,01,2022,20475,20475,0,0,20475,0,0,0,0,0,0,0,20475,0,0,0,20475
AL,AL,64039998,1,e3,u30,202201,52025,3398,3052.0,01,2022,52025,52025,0,0,52025,0,0,0,0,0,0,0,52025,0,0,0,52025
AL,AL,72024190,1,e1,u10,202201,96839,49906,0.0,01,2022,96839,96839,96839,0,0,0,0,0,96839,0,0,0,0,0,0,0,0
AL,AL,73089098,1,e1,u10,202201,99839,21714,0.0,01,2022,99839,99839,99839,0,0,0,0,0,99839,0,0,0,0,0,0,0,0
AL,AL,85167100,1,e3,u11,202201,1183,293,4.0,01,2022,1183,1183,0,0,1183,0,0,0,0,1183,0,0,0,0,0,1183,0
AL,AL,94016100,1,e1,u10,202201,8015,1890,0.0,01,2022,8015,8015,8015,0,0,0,0,0,8015,0,0,0,0,0,0,0,0
AL,AL,94036010,1,e1,u10,202201,866,3610,0.0,01,2022,866,866,866,0,0,0,0,0,866,0,0,0,0,0,0,0,0
AL,AL,94036090,1,e1,u10,202201,2520,9130,0.0,01,2022,2520,2520,2520,0,0,0,0,0,2520,0,0,0,0,0,0,0,0
AL,AL,94049090,1,e3,u30,202201,15743,3094,0.0,01,2022,15743,15743,0,0,15743,0,0,0,0,0,0,0,15743,0,0,0,15743
AL,BE,09096100,1,e1,u10,202201,41513,12375,0.0,01,2022,41513,41513,41513,0,0,0,0,0,41513,0,0,0,0,0,0,0,0
AL,BE,64029993,1,e3,u30,202201,2272,151,116.0,01,2022,2272,2272,0,0,2272,0,0,0,0,0,0,0,2272,0,0,0,2272
AL,BE,64034000,1,e3,u30,202201,1020,65,36.0,01,2022,1020,1020,0,0,1020,0,0,0,0,0,0,0,1020,0,0,0,1020
AL,BE,64039113,1,e3,u30,202201,8090,814,553.0,01,2022,8090,8090,0,0,8090,0,0,0,0,0,0,0,8090,0,0,0,8090
AL,BE,64039193,1,e3,u11,202201,5587,363,197.0,01,2022,5587,5587,0,0,5587,0,0,0,0,5587,0,0,0,0,0,5587,0
AL,BE,64039193,1,e3,u30,202201,1848,117,42.0,01,2022,1848,1848,0,0,1848,0,0,0,0,0,0,0,1848,0,0,0,1848
AL,BE,64039993,1,e3,u30,202201,1845,233,145.0,01,2022,1845,1845,0,0,1845,0,0,0,0,0,0,0,1845,0,0,0,1845
AL,BE,64039996,1,e3,u11,202201,1083,39,30.0,01,2022,1083,1083,0,0,1083,0,0,0,0,1083,0,0,0,0,0,1083,0
AL,BE,64039998,1,e3,u11,202201,1124,41,29.0,01,2022,1124,1124,0,0,1124,0,0,0,0,1124,0,0,0,0,0,1124,0
AL,BE,64039998,1,e3,u30,202201,6230,124,100.0,01,2022,6230,6230,0,0,6230,0,0,0,0,0,0,0,6230,0,0,0,6230
AL,BE,64041990,1,e3,u30,202201,2638,167,103.0,01,2022,2638,2638,0,0,2638,0,0,0,0,0,0,0,2638,0,0,0,2638
AL,CH,48193000,1,e1,u10,202201,2418,206,0.0,01,2022,2418,2418,2418,0,0,0,0,0,2418,0,0,0,0,0,0,0,0
AL,DE,12119086,1,e1,u10,202201,53009,9778,0.0,01,2022,53009,53009,53009,0,0,0,0,0,53009,0,0,0,0,0,0,0,0
AL,DE,12129995,1,e1,u10,202201,7349,1554,0.0,01,2022,7349,7349,7349,0,0,0,0,0,7349,0,0,0,0,0,0,0,0
AL,DE,62046239,1,e3,u11,202201,6357,88,207.0,01,2022,6357,6357,0,0,6357,0,0,0,0,6357,0,0,0,0,0,6357,0
AL,DE,64034000,1,e3,u11,202201,1112,46,19.0,01,2022,1112,1112,0,0,1112,0,0,0,0,1112,0,0,0,0,0,1112,0
AL,DE,64039118,1,e3,u11,202201,1508,80,48.0,01,2022,1508,1508,0,0,1508,0,0,0,0,1508,0,0,0,0,0,1508,0
AL,ES,64029190,1,e3,u11,202201,3032,136,169.0,01,2022,3032,3032,0,0,3032,0,0,0,0,3032,0,0,0,0,0,3032,0
AL,ES,85013100,1,e1,u10,202201,29612,4,1.0,01,2022,29612,29612,29612,0,0,0,0,0,29612,0,0,0,0,0,0,0,0
AL,ES,94012000,1,e3,u30,202201,948,57,0.0,01,2022,948,948,0,0,948,0,0,0,0,0,0,0,948,0,0,0,948
AL,FR,07070090,1,e3,u30,202201,2040,1941,0.0,01,2022,2040,2040,0,0,2040,0,0,0,0,0,0,0,2040,0,0,0,2040
AL,FR,07096099,1,e3,u30,202201,6353,6111,0.0,01,2022,6353,6353,0,0,6353,0,0,0,0,0,0,0,6353,0,0,0,6353
AL,FR,07099290,1,e3,u30,202201,1161,454,0.0,01,2022,1161,1161,0,0,1161,0,0,0,0,0,0,0,1161,0,0,0,1161
AL,FR,12129995,1,e1,u10,202201,3653,1150,0.0,01,2022,3653,3653,3653,0,0,0,0,0,3653,0,0,0,0,0,0,0,0
AL,FR,19059045,1,e3,u30,202201,3631,2494,0.0,01,2022,3631,3631,0,0,3631,0,0,0,0,0,0,0,3631,0,0,0,3631
AL,FR,20079997,1,e3,u30,202201,4517,1825,0.0,01,2022,4517,4517,0,0,4517,0,0,0,0,0,0,0,4517,0,0,0,4517
AL,FR,22021000,1,e3,u30,202201,4437,3485,3484.0,01,2022,4437,4437,0,0,4437,0,0,0,0,0,0,0,4437,0,0,0,4437
AL,FR,42033000,1,e3,u11,202201,3810,45,0.0,01,2022,3810,3810,0,0,3810,0,0,0,0,3810,0,0,0,0,0,3810,0
AL,FR,61046300,1,e3,u11,202201,23351,467,3339.0,01,2022,23351,23351,0,0,23351,0,0,0,0,23351,0,0,0,0,0,23351,0
AL,FR,61082100,1,e3,u11,202201,5626,44,1738.0,01,2022,5626,5626,0,0,5626,0,0,0,0,5626,0,0,0,0,0,5626,0
AL,FR,61124190,1,e3,u11,202201,1837,33,172.0,01,2022,1837,1837,0,0,1837,0,0,0,0,1837,0,0,0,0,0,1837,0
AL,FR,61143000,1,e3,u11,202201,6507,120,0.0,01,2022,6507,6507,0,0,6507,0,0,0,0,6507,0,0,0,0,0,6507,0
AL,FR,62034231,1,e3,u11,202201,3026,40,46.0,01,2022,3026,3026,0,0,3026,0,0,0,0,3026,0,0,0,0,0,3026,0
AL,FR,62034235,1,e3,u11,202201,2358,27,30.0,01,2022,2358,2358,0,0,2358,0,0,0,0,2358,0,0,0,0,0,2358,0
AL,FR,62052000,1,e3,u11,202201,1950,32,50.0,01,2022,1950,1950,0,0,1950,0,0,0,0,1950,0,0,0,0,0,1950,0
AL,FR,62059080,1,e3,u11,202201,950,6,17.0,01,2022,950,950,0,0,950,0,0,0,0,950,0,0,0,0,0,950,0
AL,FR,64034000,1,e3,u11,202201,29,1550,1.0,01,2022,29,29,0,0,29,0,0,0,0,29,0,0,0,0,0,29,0
AL,FR,64039113,1,e3,u11,202201,4010,171,113.0,01,2022,4010,4010,0,0,4010,0,0,0,0,4010,0,0,0,0,0,4010,0
AL,FR,64039993,1,e3,u11,202201,2883,84,119.0,01,2022,2883,2883,0,0,2883,0,0,0,0,2883,0,0,0,0,0,2883,0
AL,GR,61124190,1,e3,u11,202201,3950,94,936.0,01,2022,3950,3950,0,0,3950,0,0,0,0,3950,0,0,0,0,0,3950,0
AL,HU,40169991,1,e3,u11,202201,16322,74,0.0,01,2022,16322,16322,0,0,16322,0,0,0,0,16322,0,0,0,0,0,16322,0
AL,HU,40169997,1,e3,u11,202201,7725,169,0.0,01,2022,7725,7725,0,0,7725,0,0,0,0,7725,0,0,0,0,0,7725,0
AL,IE,61046300,1,e3,u11,202201,2410,49,552.0,01,2022,2410,2410,0,0,2410,0,0,0,0,2410,0,0,0,0,0,2410,0
AL,IT,42031000,1,e3,u11,202201,28149,106,0.0,01,2022,28149,28149,0,0,28149,0,0,0,0,28149,0,0,0,0,0,28149,0
AL,IT,42050090,1,e3,u11,202201,24620,156,0.0,01,2022,24620,24620,0,0,24620,0,0,0,0,24620,0,0,0,0,0,24620,0
AL,IT,43031090,1,e3,u11,202201,2073,1,0.0,01,2022,2073,2073,0,0,2073,0,0,0,0,2073,0,0,0,0,0,2073,0
AL,IT,48192000,1,e1,u10,202201,1024,369,0.0,01,2022,1024,1024,1024,0,0,0,0,0,1024,0,0,0,0,0,0,0,0
AL,IT,48194000,1,e1,u10,202201,3149,179,0.0,01,2022,3149,3149,3149,0,0,0,0,0,3149,0,0,0,0,0,0,0,0
AL,IT,61034200,1,e3,u11,202201,20109,605,784.0,01,2022,20109,20109,0,0,20109,0,0,0,0,20109,0,0,0,0,0,20109,0
AL,IT,61034300,1,e3,u11,202201,1160,9,48.0,01,2022,1160,1160,0,0,1160,0,0,0,0,1160,0,0,0,0,0,1160,0
AL,IT,61042200,1,e3,u11,202201,1590,1,68.0,01,2022,1590,1590,0,0,1590,0,0,0,0,1590,0,0,0,0,0,1590,0
AL,IT,61043200,1,e3,u11,202201,992,13,18.0,01,2022,992,992,0,0,992,0,0,0,0,992,0,0,0,0,0,992,0
AL,IT,61043900,1,e3,u11,202201,3536,44,51.0,01,2022,3536,3536,0,0,3536,0,0,0,0,3536,0,0,0,0,0,3536,0
AL,IT,61044200,1,e3,u11,202201,2586,2,109.0,01,2022,2586,2586,0,0,2586,0,0,0,0,2586,0,0,0,0,0,2586,0
AL,IT,61044300,1,e3,u11,202201,3646,27,55.0,01,2022,3646,3646,0,0,3646,0,0,0,0,3646,0,0,0,0,0,3646,0
AL,IT,61044400,1,e3,u11,202201,4688,120,1195.0,01,2022,4688,4688,0,0,4688,0,0,0,0,4688,0,0,0,0,0,4688,0
AL,IT,61045200,1,e3,u11,202201,1515,1,81.0,01,2022,1515,1515,0,0,1515,0,0,0,0,1515,0,0,0,0,0,1515,0
AL,IT,61045300,1,e3,u11,202201,885,21,53.0,01,2022,885,885,0,0,885,0,0,0,0,885,0,0,0,0,0,885,0
AL,IT,61046300,1,e3,u11,202201,2169,5,8.0,01,2022,2169,2169,0,0,2169,0,0,0,0,2169,0,0,0,0,0,2169,0
AL,IT,61091000,1,e3,u11,202201,54831,386,2767.0,01,2022,54831,54831,0,0,54831,0,0,0,0,54831,0,0,0,0,0,54831,0
AL,IT,61099020,1,e3,u11,202201,1174,2,30.0,01,2022,1174,1174,0,0,1174,0,0,0,0,1174,0,0,0,0,0,1174,0
AL,IT,61102091,1,e3,u11,202201,11394,44,129.0,01,2022,11394,11394,0,0,11394,0,0,0,0,11394,0,0,0,0,0,11394,0
AL,IT,61102099,1,e3,u11,202201,1026,11,19.0,01,2022,1026,1026,0,0,1026,0,0,0,0,1026,0,0,0,0,0,1026,0
AL,IT,61103010,1,e3,u11,202201,3699,12,1.0,01,2022,3699,3699,0,0,3699,0,0,0,0,3699,0,0,0,0,0,3699,0
AL,IT,61103091,1,e3,u11,202201,5220,22,90.0,01,2022,5220,5220,0,0,5220,0,0,0,0,5220,0,0,0,0,0,5220,0
AL,IT,61103099,1,e3,u11,202201,2071,42,124.0,01,2022,2071,2071,0,0,2071,0,0,0,0,2071,0,0,0,0,0,2071,0
AL,IT,61152100,1,e3,u11,202201,16368,884,34257.0,01,2022,16368,16368,0,0,16368,0,0,0,0,16368,0,0,0,0,0,16368,0
AL,IT,61152200,1,e3,u11,202201,8267,583,7280.0,01,2022,8267,8267,0,0,8267,0,0,0,0,8267,0,0,0,0,0,8267,0
AL,IT,61153011,1,e3,u11,202201,3252,151,21000.0,01,2022,3252,3252,0,0,3252,0,0,0,0,3252,0,0,0,0,0,3252,0
AL,IT,61161080,1,e3,u30,202201,1434,75,66.0,01,2022,1434,1434,0,0,1434,0,0,0,0,0,0,0,1434,0,0,0,1434
AL,IT,62013010,1,e3,u11,202201,86119,773,1022.0,01,2022,86119,86119,0,0,86119,0,0,0,0,86119,0,0,0,0,0,86119,0
AL,IT,62013090,1,e3,u11,202201,58592,437,565.0,01,2022,58592,58592,0,0,58592,0,0,0,0,58592,0,0,0,0,0,58592,0
AL,IT,62014090,1,e3,u11,202201,1330,16,9.0,01,2022,1330,1330,0,0,1330,0,0,0,0,1330,0,0,0,0,0,1330,0
AL,IT,62019000,1,e3,u11,202201,27845,473,289.0,01,2022,27845,27845,0,0,27845,0,0,0,0,27845,0,0,0,0,0,27845,0
AL,IT,62023010,1,e3,u11,202201,3544,12,34.0,01,2022,3544,3544,0,0,3544,0,0,0,0,3544,0,0,0,0,0,3544,0
AL,IT,62023090,1,e3,u11,202201,18520,1033,170.0,01,2022,18520,18520,0,0,18520,0,0,0,0,18520,0,0,0,0,0,18520,0
AL,IT,62024010,1,e3,u11,202201,3253,20,53.0,01,2022,3253,3253,0,0,3253,0,0,0,0,3253,0,0,0,0,0,3253,0
AL,IT,62024090,1,e3,u11,202201,2521,27,29.0,01,2022,2521,2521,0,0,2521,0,0,0,0,2521,0,0,0,0,0,2521,0
AL,IT,62029000,1,e3,u11,202201,1700,19,16.0,01,2022,1700,1700,0,0,1700,0,0,0,0,1700,0,0,0,0,0,1700,0
AL,IT,62034231,1,e3,u11,202201,25063,769,1204.0,01,2022,25063,25063,0,0,25063,0,0,0,0,25063,0,0,0,0,0,25063,0
AL,IT,62034235,1,e3,u11,202201,28247,307,820.0,01,2022,28247,28247,0,0,28247,0,0,0,0,28247,0,0,0,0,0,28247,0
AL,IT,62034290,1,e3,u11,202201,3166,26,79.0,01,2022,3166,3166,0,0,3166,0,0,0,0,3166,0,0,0,0,0,3166,0
AL,IT,62034990,1,e3,u11,202201,1696,1,16.0,01,2022,1696,1696,0,0,1696,0,0,0,0,1696,0,0,0,0,0,1696,0
AL,IT,62043290,1,e3,u11,202201,914,7,21.0,01,2022,914,914,0,0,914,0,0,0,0,914,0,0,0,0,0,914,0
AL,IT,62044200,1,e3,u11,202201,19060,332,862.0,01,2022,19060,19060,0,0,19060,0,0,0,0,19060,0,0,0,0,0,19060,0
AL,IT,62044300,1,e3,u11,202201,19276,184,412.0,01,2022,19276,19276,0,0,19276,0,0,0,0,19276,0,0,0,0,0,19276,0
AL,IT,62044400,1,e3,u11,202201,1554,37,93.0,01,2022,1554,1554,0,0,1554,0,0,0,0,1554,0,0,0,0,0,1554,0
AL,IT,62044990,1,e3,u11,202201,1704,41,102.0,01,2022,1704,1704,0,0,1704,0,0,0,0,1704,0,0,0,0,0,1704,0
AL,IT,62045200,1,e3,u11,202201,3174,76,190.0,01,2022,3174,3174,0,0,3174,0,0,0,0,3174,0,0,0,0,0,3174,0
AL,IT,62045300,1,e3,u11,202201,2583,27,67.0,01,2022,2583,2583,0,0,2583,0,0,0,0,2583,0,0,0,0,0,2583,0
AL,IT,62045910,1,e3,u11,202201,1470,35,88.0,01,2022,1470,1470,0,0,1470,0,0,0,0,1470,0,0,0,0,0,1470,0
AL,IT,62045990,1,e3,u11,202201,1069,26,64.0,01,2022,1069,1069,0,0,1069,0,0,0,0,1069,0,0,0,0,0,1069,0
AL,IT,62046110,1,e3,u11,202201,1388,14,36.0,01,2022,1388,1388,0,0,1388,0,0,0,0,1388,0,0,0,0,0,1388,0
AL,IT,62046231,1,e3,u11,202201,17197,201,366.0,01,2022,17197,17197,0,0,17197,0,0,0,0,17197,0,0,0,0,0,17197,0
AL,IT,62046239,1,e3,u11,202201,9039,112,239.0,01,2022,9039,9039,0,0,9039,0,0,0,0,9039,0,0,0,0,0,9039,0
AL,IT,62046259,1,e3,u11,202201,1264,29,57.0,01,2022,1264,1264,0,0,1264,0,0,0,0,1264,0,0,0,0,0,1264,0
AL,IT,62046318,1,e3,u11,202201,950,21,16.0,01,2022,950,950,0,0,950,0,0,0,0,950,0,0,0,0,0,950,0
AL,IT,62046990,1,e3,u11,202201,2511,11,28.0,01,2022,2511,2511,0,0,2511,0,0,0,0,2511,0,0,0,0,0,2511,0
AL,IT,62052000,1,e3,u11,202201,17255,115,274.0,01,2022,17255,17255,0,0,17255,0,0,0,0,17255,0,0,0,0,0,17255,0
AL,IT,62053000,1,e3,u11,202201,9819,17,114.0,01,2022,9819,9819,0,0,9819,0,0,0,0,9819,0,0,0,0,0,9819,0
AL,IT,62059010,1,e3,u11,202201,2346,5,53.0,01,2022,2346,2346,0,0,2346,0,0,0,0,2346,0,0,0,0,0,2346,0
AL,IT,62061000,1,e3,u11,202201,4270,7,24.0,01,2022,4270,4270,0,0,4270,0,0,0,0,4270,0,0,0,0,0,4270,0
AL,IT,62063000,1,e3,u11,202201,6468,58,246.0,01,2022,6468,6468,0,0,6468,0,0,0,0,6468,0,0,0,0,0,6468,0
AL,IT,62064000,1,e3,u11,202201,5482,25,84.0,01,2022,5482,5482,0,0,5482,0,0,0,0,5482,0,0,0,0,0,5482,0
AL,IT,62122000,1,e3,u11,202201,2393,94,477.0,01,2022,2393,2393,0,0,2393,0,0,0,0,2393,0,0,0,0,0,2393,0
AL,IT,63052000,1,e3,u11,202201,9117,741,0.0,01,2022,9117,9117,0,0,9117,0,0,0,0,9117,0,0,0,0,0,9117,0
AL,IT,64019290,1,e3,u11,202201,2425,155,55.0,01,2022,2425,2425,0,0,2425,0,0,0,0,2425,0,0,0,0,0,2425,0
AL,IT,64019900,1,e3,u11,202201,1375,75,45.0,01,2022,1375,1375,0,0,1375,0,0,0,0,1375,0,0,0,0,0,1375,0
AL,IT,64021900,1,e3,u11,202201,5265,317,195.0,01,2022,5265,5265,0,0,5265,0,0,0,0,5265,0,0,0,0,0,5265,0
AL,IT,64029110,1,e3,u11,202201,1742,112,92.0,01,2022,1742,1742,0,0,1742,0,0,0,0,1742,0,0,0,0,0,1742,0
AL,IT,64029110,1,e3,u30,202201,1576,97,64.0,01,2022,1576,1576,0,0,1576,0,0,0,0,0,0,0,1576,0,0,0,1576
AL,IT,64029190,1,e3,u11,202201,8178,471,314.0,01,2022,8178,8178,0,0,8178,0,0,0,0,8178,0,0,0,0,0,8178,0
AL,IT,64029190,1,e3,u30,202201,17333,250,295.0,01,2022,17333,17333,0,0,17333,0,0,0,0,0,0,0,17333,0,0,0,17333
AL,IT,64029905,1,e3,u11,202201,31275,2278,1870.0,01,2022,31275,31275,0,0,31275,0,0,0,0,31275,0,0,0,0,0,31275,0
AL,IT,64029905,1,e3,u30,202201,5213,432,209.0,01,2022,5213,5213,0,0,5213,0,0,0,0,0,0,0,5213,0,0,0,5213
AL,IT,64029910,1,e3,u11,202201,4509,98,47.0,01,2022,4509,4509,0,0,4509,0,0,0,0,4509,0,0,0,0,0,4509,0
AL,IT,64029950,1,e3,u11,202201,2439,156,136.0,01,2022,2439,2439,0,0,2439,0,0,0,0,2439,0,0,0,0,0,2439,0
AL,IT,64029991,1,e3,u11,202201,4404,86,210.0,01,2022,4404,4404,0,0,4404,0,0,0,0,4404,0,0,0,0,0,4404,0
AL,IT,64034000,1,e3,u11,202201,31713,2261,1388.0,01,2022,31713,31713,0,0,31713,0,0,0,0,31713,0,0,0,0,0,31713,0
AL,IT,64034000,1,e3,u30,202201,56405,3610,2339.0,01,2022,56405,56405,0,0,56405,0,0,0,0,0,0,0,56405,0,0,0,56405
AL,IT,64039113,1,e3,u11,202201,3125,149,99.0,01,2022,3125,3125,0,0,3125,0,0,0,0,3125,0,0,0,0,0,3125,0
AL,IT,64039116,1,e3,u11,202201,1349,99,68.0,01,2022,1349,1349,0,0,1349,0,0,0,0,1349,0,0,0,0,0,1349,0
AL,IT,64039193,1,e3,u11,202201,44653,2345,1056.0,01,2022,44653,44653,0,0,44653,0,0,0,0,44653,0,0,0,0,0,44653,0
